Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
YlIMnGOigyr5Kbi_qK2bug,Rangoon - Chelsea,158 8th Ave,"{'latitude': 40.74202, 'longitude': -74.00064}",25,4.0,10011
hmNxdAbt0tiGm8_vPdXCSA,Afghan Kebab House II,1345 2nd Ave,"{'latitude': 40.768066, 'longitude': -73.959243}",223,4.0,10021
icb_B-WaQm_T38MpQHsLcA,Goa New York,78 Leonard St,"{'latitude': 40.71733, 'longitude': -74.0052}",16,4.0,10013
3C6c_zqRz_U2AyeN_7LTsg,Himalayan Yak,72-20 Roosevelt Ave,"{'latitude': 40.746494, 'longitude': -73.892766}",698,4.0,11372
C2E1E0o-ssSrf_dokwxTXg,Massawa,1239 Amsterdam Ave,"{'latitude': 40.8099, 'longitude': -73.95856}",367,4.0,10027
9heTBCW1DDAKyO0GrY3Nxw,Delhi Masala,2077 Adam Clayton Powell Jr Blvd,"{'latitude': 40.80799, 'longitude': -73.94856}",182,4.0,10027
9y6UQ2GYKe08-WF_1jTX0A,Touch Of Spice - Indian Cuisine,4114 Park Ave,"{'latitude': 40.77494, 'longitude': -74.01993}",226,3.5,07086
FQi7AP2j9UYc1c-VTF00rA,Wok In The Clouds,127 E 28th St,"{'latitude': 40.7429, 'longitude': -73.9828}",21,4.5,10016
FZ0fKxW-d6Qc70IjDQIQKA,My Biryani,"1133 6th avenue , 44th street","{'latitude': 40.75605, 'longitude': -73.98386}",18,4.5,10036
7G-Ud62Mpi-YhEjQOjCHhg,Cumin N Eat,700 Plaza Dr,"{'latitude': 40.785867, 'longitude': -74.044791}",151,4.5,07094
kB3QyyhHFVyhGgp35Rnuew,The Kati Roll,99 Macdougal St,"{'latitude': 40.729633, 'longitude': -74.001038}",923,3.5,10012
A0YMrxUt_EuCwmuZsbSMiQ,Ambo,55C E 8th St,"{'latitude': 40.73115404198693, 'longitude': -73.99343068770982}",45,5.0,10003
79tuTkX_lPft7hMxFVjENg,Mint Heights - Fort Greene,368 Myrtle Ave,"{'latitude': 40.693045, 'longitude': -73.971443}",3,4.5,11205
xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,W 53rd Street And 6th Ave,"{'latitude': 40.761861, 'longitude': -73.979306}",10286,4.0,10019
4Jr7xtN_KvSf6b2zWWW5Ng,Tikka Masala,10-57 Jackson Ave,"{'latitude': 40.74277, 'longitude': -73.95271}",29,3.5,11101
JZ45uaCB6SLBYng22_dplQ,Lasani,539 9th Ave,"{'latitude': 40.75714, 'longitude': -73.993802}",20,4.0,10018
7CM15wd5d8WC_pHR674YXA,Hummus Kitchen,1613 2nd Ave,"{'latitude': 40.7763650431587, 'longitude': -73.9529693360589}",1102,4.0,10028
CpsnurlPqkUBWwqO69xS7A,Punjab On Third,220 3rd Ave,"{'latitude': 40.73637, 'longitude': -73.98526}",7,3.0,10003
zS4j95rR7PRdFdIfqD2Mmg,Omar's Fine Cuisine,568 Vanderbilt Ave,"{'latitude': 40.67966, 'longitude': -73.96834}",50,5.0,11238
U3hvDT5CtQrnpg2zhJg3mQ,Kashmir 9 - Cuisine of Pakistan,478 9th Ave,"{'latitude': 40.7549782340085, 'longitude': -73.9948511123657}",219,3.5,10018
17hj-J-E7UFki3Brshu0lQ,Taste Of India,166 Cedar Ln,"{'latitude': 40.8857883, 'longitude': -74.0123522}",84,4.0,07666
BHhNd5GitAGsseQvZxXGgA,Sitara Indian Restaurant & Bar,152 E 46th St,"{'latitude': 40.75358, 'longitude': -73.97348}",15,3.5,10017
Gxlxu7Rug2tM_V7sS4x6fQ,Tadka Indian Cuisine,13-15 43rd Ave,"{'latitude': 40.75096, 'longitude': -73.94578}",39,4.0,11101
cuUmPDEY-1KXzShGdpsqag,Turkish Kitchen,386 3rd Ave,"{'latitude': 40.74189, 'longitude': -73.98136}",602,4.0,10016
gveiLCZPJ-Fv_LjmrhWgSA,INDAY,285 Madison Ave,"{'latitude': 40.751655, 'longitude': -73.979768}",21,4.5,10017
ZqOxAKVZEZTa4XS4zthp3Q,Bombay Grill,1176 Bedford Ave,"{'latitude': 40.68395749161352, 'longitude': -73.9543181843268}",284,4.5,11216
Tx3pJnxQo00twdxjvjc8Ow,Habibi Halal Food,115 E 23rd St,"{'latitude': 40.7401285, 'longitude': -73.9855201}",51,4.5,10011
YDtIHtfvWd4W36wq6UAjoA,Kitchen Grill Indian Restaurant,914A Fulton St,"{'latitude': 40.6827929, 'longitude': -73.9644377}",329,4.5,11238
9DceMTrjyVqBgQRqgR6GWw,Red Bamboo,140 W 4th St,"{'latitude': 40.7311846, 'longitude': -74.00042619999999}",1824,4.0,10012
NztBFASX-zzg0tROoLiKOg,Mysttik Masaala,4731 Ctr Blvd 47th Rd,"{'latitude': 40.74497254912173, 'longitude': -73.95731450002876}",130,4.5,11109
0_ONgLkWOmGnjhCecpZPYQ,Samossa Bites,35-27 31st St,"{'latitude': 40.757283, 'longitude': -73.928761}",101,4.0,11106
rpzgv0Y6fIT6RcBsxFsrSg,Paratha Wala,103-09 Metropolitan Ave,"{'latitude': 40.71044, 'longitude': -73.84942}",503,4.5,11375
mHRu4KZXYM_RwyFXBGncsA,INDAY All Day,658 Driggs Ave,"{'latitude': 40.71471, 'longitude': -73.95921}",16,4.0,11211
oqVG2LsTwvRzgJxId5pqiw,Dar 525,525 Grand St,"{'latitude': 40.711266, 'longitude': -73.950317}",562,4.5,11211
XBZkwp9lNsZfjD3ejBE7Yw,Chandni Restaurant,31 W 46th St,"{'latitude': 40.75669, 'longitude': -73.98029}",1,5.0,10001
lnI9toC-uAhBIbtHDMxvcA,Indika House,943 Broadway,"{'latitude': 40.69716, 'longitude': -73.9353}",118,4.5,11206
Scs2L-4imyt_lorJ6biFKA,While In Kathmandu,758 Seneca Ave,"{'latitude': 40.7020642, 'longitude': -73.9067213}",227,4.5,11385
k1XZsff99d2JyX_jLwCaAA,Taj Mahal Indian Restaurant,7315 3rd Ave,"{'latitude': 40.63239283761084, 'longitude': -74.0271556377411}",389,4.0,11209
DY3RKjbIT3G8URhVEvQ_UA,Shirley's India,1 Leroy Pl,"{'latitude': 40.90748312207788, 'longitude': -73.7823219116449}",58,4.5,10805
1_AQYSCRFn3KCsZ50m5ymQ,Manhattan Halal Restaurant,156 W 29th St,"{'latitude': 40.7473849, 'longitude': -73.9923965}",2,4.0,10001
dzI6MzwKbrhJN5dEeUbX0w,The Hummus & Pita,585 6th Ave,"{'latitude': 40.73928, 'longitude': -73.99605}",692,4.0,10011
JvV8sTgUX6abRQPzb3hLgg,Asian Curry Hut,534 9th Ave,"{'latitude': 40.75674, 'longitude': -73.99347}",129,3.5,10018
1PUcqJywIblaVBH_leywTA,Inday,One New York Plz,"{'latitude': 40.70209426705473, 'longitude': -74.01188010306561}",6,4.0,10004
vnf1WSV7dTmOeOkIJ46hiw,Curry King,942 Columbus Ave,"{'latitude': 40.799566279368, 'longitude': -73.9629824840441}",78,2.5,10025
WiH4AnftXMuv6pI4X5Z7_A,Lahore Restaurant,1277 Paterson Plank Rd,"{'latitude': 40.78977, 'longitude': -74.05742}",93,4.0,07094
G4Y3yF4UfcCNSj0JFQQVDw,A Saffron Thread Fresh Indian,98 Chambers St,"{'latitude': 40.71461, 'longitude': -74.00774}",122,3.5,10007
gc5VOvoqzM8UQJwV1mhdkA,Taj Kabab King,568 Grand St,"{'latitude': 40.710938, 'longitude': -73.9491}",325,3.5,11211
wQjQHZKH_DxwntbSe1QdxQ,Brick Lane Curry House,79 2nd Ave,"{'latitude': 40.7265407754881, 'longitude': -73.9893999248542}",1006,3.5,10003
TXjvmpAl7otZcuk_7hYZ2g,Tandoori Place,2146 Starling Ave,"{'latitude': 40.83597304468253, 'longitude': -73.8536453}",78,4.5,10462
-C0NqgITsdu5Oet0eFQNbg,Laree Adda,287 Grove St,"{'latitude': 40.718138, 'longitude': -74.044042}",116,4.0,07302
niivJKBqY5wToDukqZHetQ,Karma Kafe,505 Washington St,"{'latitude': 40.74238, 'longitude': -74.02909}",766,4.0,07030
Jk6AzMaM8pjqCszDg1V2fA,Bombay Grill and Curry,1015 Manhattan Ave,"{'latitude': 40.73359, 'longitude': -73.954991}",8,5.0,11222
x-T3WaLPnbVrxc-ruzFhyQ,Mughlai Indian Cuisine,120 Cedar St,"{'latitude': 40.70953534633694, 'longitude': -74.01278923745791}",6,4.5,10006
h0Z2RZBZbiqS-Yw22WyTaQ,Maharaja Palace,2113 Frederick Douglass Blvd,"{'latitude': 40.8033065717907, 'longitude': -73.9562846158103}",182,3.5,10026
_-EQR2vNYg-b1eZwAgp6JQ,Tanoreen,7523 3rd Ave,"{'latitude': 40.6308, 'longitude': -74.02775}",989,4.0,11209
hXqrA_Z3jZ8Q1O6ZehWSwQ,Sami's Kabab House,35-57 Crescent St,"{'latitude': 40.75842829623015, 'longitude': -73.932968}",519,4.5,11106
0SqFgkdmfNWj9iUQgfghEA,Veronica's Kitchen,Front St & Pine St,"{'latitude': 40.7056045963693, 'longitude': -74.0064248767212}",164,4.0,10005
b1_E7HffjgCEMGetIDn1uw,Bombay Curry Co.,48 W 27th St,"{'latitude': 40.744952, 'longitude': -73.990392}",1,5.0,10001
eTe0fY7PUIKuxgSdxgkD_A,Silli Point Indian Fusion,629 Palisade Ave,"{'latitude': 40.82439932623717, 'longitude': -73.98454408544258}",336,4.0,07010
ogEtpbCgxv38PyB3ebivqQ,Yaar Indian Restaurant,22-55 31st St,"{'latitude': 40.774803026853, 'longitude': -73.9120166023413}",442,4.5,11105
XUataECnaOfdo4a87NqEFg,Samudra,75-18 37th Ave,"{'latitude': 40.7490953, 'longitude': -73.8903772}",623,4.0,11372
3N3XesISm5tg_nsjL10eFA,Chapati House,3153 Broadway,"{'latitude': 40.814613, 'longitude': -73.95959}",233,4.0,10027
bB74yGzEa3N3k4YYU2rcXQ,Tong,37-08 73rd St,"{'latitude': 40.748542632468485, 'longitude': -73.89288446952933}",55,5.0,11372
upaVTWhLsxcu1HXqN8iHVQ,Ladybird,111 East 7th St,"{'latitude': 40.726769311104, 'longitude': -73.9847712789363}",446,4.0,10009
ByJBXa3HwPqw8eSPfDObkg,Mint Heights,46 Henry St,"{'latitude': 40.699657772028765, 'longitude': -73.99217437260721}",91,4.5,11201
o1odYIRiARdSTRsRI776Fg,Bombay Grill House,1015 Manhattan Ave,"{'latitude': 40.73359, 'longitude': -73.95498}",6,5.0,11222
gJSX5IDyhjeMjz9IS2DIwQ,Veggie Heaven,473 Cedar Ln,"{'latitude': 40.889845, 'longitude': -74.023091}",555,4.5,07666
8Bgscm9qOB6t9_1-n_BVWg,chefs kitchen,109 Locust Ave,"{'latitude': 40.85357, 'longitude': -74.11091}",22,4.5,07057
KJNXC2NtxRPeu_nkk1PC4A,Punda Tibetan Restaurant,3935 47th Ave,"{'latitude': 40.74209, 'longitude': -73.92516}",77,4.0,11104
YfWBNXjV8OVOCxLfAtp6XA,Seven Valleys,936 Washington St,"{'latitude': 40.74845, 'longitude': -74.0278699}",160,4.5,07030
RZQDDJBb7X417wcobUyv0g,London Tandoori,524 Metropolitan Ave,"{'latitude': 40.713843, 'longitude': -73.951128}",33,3.5,11211
jUkSkpxsJxiTa5C-H5pnyw,Tikka N Talk,70-11 Austin St,"{'latitude': 40.72097, 'longitude': -73.84639}",119,4.5,11375
fjjzAn0j6zCs2SNViuNfwQ,Kailash Parbat,99 Lexington Ave,"{'latitude': 40.74206, 'longitude': -73.98273}",365,3.5,10016
JG-kUlqIEdlFoC__q0BzhA,Phalia,126 Lexington Ave,"{'latitude': 40.74294, 'longitude': -73.98241}",2,4.5,10016
6LJl5ZhPMmGZ5F1oe-6kEw,Le Botaniste,666 Third Ave,"{'latitude': 40.75119, 'longitude': -73.97436}",119,4.5,10017
yFub1BhKEP-W-_ZM3_nJoQ,Bodhi Kosher Vegetarian Restaurant,77 Mulberry St,"{'latitude': 40.71641, 'longitude': -73.99931}",514,4.5,10013
-jSxoTeK6DXEqtEhlj2YFw,Faith's Halal Food,7TH And 8th Ave,"{'latitude': 40.7533527777398, 'longitude': -73.9900875091553}",3,4.0,10001
GbBmq42FMVX5dOteBm9mvw,Hot Breads,134 Lexington Ave,"{'latitude': 40.7431564331055, 'longitude': -73.9824066162109}",2,4.5,10016
3rZwXDjkyDLAHNSdPUI5WA,Korai Kitchen,576 Summit Ave,"{'latitude': 40.733896, 'longitude': -74.059151}",319,5.0,07306
S0naNES84cWfTU1414S2Eg,Asya Indian Kitchen,479 Bergen St,"{'latitude': 40.68087, 'longitude': -73.97463}",11,4.5,11217
BSZ68sheaUGhOIZvaFa-WA,de tandoori knight,353 Broadway,"{'latitude': 40.707853645213426, 'longitude': -73.9556597}",18,4.5,11211
3-XEEsyymdOo4NjDL7bQxw,Sami's Kabab House,47-38 Vernon Blvd,"{'latitude': 40.744444682981296, 'longitude': -73.95368408642591}",44,4.5,11101
ml3ASw5_B5XLnd9kE8xx3g,Salt & Pepper,139 W 33rd St,"{'latitude': 40.7498789, 'longitude': -73.9900547}",99,3.0,10001
TcuWyuZAORVnQBPCMNbTgw,Beyond Sushi,62 W 56th St,"{'latitude': 40.76331, 'longitude': -73.97717}",811,4.5,10019
K7u5sEQW1LcIJxjpUS1STg,Chicken Tikka Masala,134 E 27th St,"{'latitude': 40.7419917609026, 'longitude': -73.9828405156732}",1,5.0,10016
_kaQarBVxm8rHnyeFlCwTQ,Cafe 22,5 Times Sq,"{'latitude': 40.75599, 'longitude': -73.98724}",15,4.0,10036
sQ_L8O9WMU4apxSTVa9JKg,Agra Taj Mahal,1005 Manhattan Ave,"{'latitude': 40.7332729, 'longitude': -73.9550299}",158,3.5,11222
bgKGT3osx4KNjrdva4lYpQ,Aroma Progressive Indian Cuisine,6340 Woodhaven Blvd,"{'latitude': 40.723375, 'longitude': -73.868668}",186,4.0,11374
FhXBKrLHyK7np4d0_f1s-w,Swadist Restaurant,715 Newark Ave,"{'latitude': 40.734995, 'longitude': -74.061407}",189,4.5,07306
fKsGFEKMD0e39B7SW-G8xw,Fahima Halal,Corner Of 47th And 3rd,"{'latitude': 40.75394, 'longitude': -73.97214}",8,4.5,10036
wzbta6vcz3YNLZDhgrzy1w,Sip Sak,928 2nd Ave,"{'latitude': 40.75434, 'longitude': -73.96851}",427,3.5,10022
3PabSEZ2ESexVFZznyozVw,Delice & Sarrasin,20 Christopher St,"{'latitude': 40.73377, 'longitude': -74.00065}",522,4.0,10014
T7pKLcv4lr4zysS4uXbEjA,Achar,1365 1st Ave,"{'latitude': 40.76882440000003, 'longitude': -73.95556522009724}",9,3.5,10021
7rTl_d-dqlK5dGG31ogSBg,Nanking,134-07 Rockaway Blvd,"{'latitude': 40.67484, 'longitude': -73.80398}",382,4.0,11420
xemN4tP9RlK5c-yUT-M71Q,Mamasita Bar & Grill,818 10th Ave,"{'latitude': 40.76733, 'longitude': -73.98945}",1514,4.0,10019
HM7Mz6Hpxts58JJP7qELNQ,Eggmania,14 Liberty Ave,"{'latitude': 40.7360784317498, 'longitude': -74.0648451989719}",327,4.0,07306
2YufTvP05BC9VORwAcOl_g,Desi BBQ Halal,36-02 Steinway St,"{'latitude': 40.7535956, 'longitude': -73.9237429}",52,4.5,11101
vksCRTDJO6ZrM_JFRxnG9w,Desi Junction,688 10th Ave,"{'latitude': 40.763465, 'longitude': -73.992317}",4,3.5,10019
60LpoBux4MKHBLiQJfMbYQ,Mysttik Masaala,2525 44th Dr,"{'latitude': 40.74751, 'longitude': -73.94261}",14,4.5,11101
N1fsQQ4EidsDO3MKhLYLng,Bombay Vada House,131 Erie St,"{'latitude': 40.72658837531243, 'longitude': -74.04374304323275}",8,4.5,07302
o5sUOmtzcHAeSWtUuFJ00g,Anjappar Chettinad Restaurant,116 Lexington Ave,"{'latitude': 40.742603, 'longitude': -73.982795}",372,3.0,10016
80u4xIY1kp_25AUh9BW0Bw,Kanan Indian Restaurant,452 3rd Ave,"{'latitude': 40.6716593194782, 'longitude': -73.9908374121948}",150,4.0,11215
zGa3GrjdAQLm2l40SPD8CA,Garam Masala,1819 Palmetto St,"{'latitude': 40.703375, 'longitude': -73.90747}",99,4.0,11385
ik7LcD1fkzVbVQ6Sntd4LA,Indian Spice,351 7th Ave,"{'latitude': 40.6660303077582, 'longitude': -73.9819402992725}",173,4.0,11215
HGNqWrRYJNyhJSS8yia8HQ,Ruchi,120 Cedar St,"{'latitude': 40.709532, 'longitude': -74.012702}",387,3.5,10006
mc9lvusD4Na-KXT2z4ulzQ,Dosa Hutt,45-63 Bowne St,"{'latitude': 40.752519194455466, 'longitude': -73.81675793707946}",237,4.5,11355
PQOmBOFXF9FQNhOMEdrhSg,LHASA Tibetan Restaurant,177 1st Ave,"{'latitude': 40.729355, 'longitude': -73.984263}",76,4.5,10003
4x4M_p_b8GvLkc4fe00GHA,Biryani House Cart,140 Broadway,"{'latitude': 40.70865, 'longitude': -74.01011}",167,4.0,10005
tgvibHhySfASSEqJbScCiQ,Nurlan Uyghur Restaurant,43-39 Main St,"{'latitude': 40.751702, 'longitude': -73.825982}",102,4.5,11355
ATrDmKiZ-YrAcG3hR7LLgg,Tadka Fine Indian Cuisine,1297 Paterson Plank Rd,"{'latitude': 40.79015, 'longitude': -74.05819}",130,3.5,07094
Bft47FX6dorGwlUypMrG2w,Merit Kabab Palace,37-67 74th St,"{'latitude': 40.74711, 'longitude': -73.8912299}",121,4.0,11372
IJg3TdXz8IzKTfcspmr8MQ,Seasoned Vegan,55 Saint Nicholas Ave,"{'latitude': 40.800664, 'longitude': -73.952757}",1237,4.0,10026
qL5SIZRFDfNO-L_HLeuvPQ,Curry In Handi,443 Bushwick Ave,"{'latitude': 40.7023348786146, 'longitude': -73.9369236}",13,4.5,11206
kPE1RinxVyPbPmdGu9R85A,Clove Garden of India,353 3rd St,"{'latitude': 40.723668437454315, 'longitude': -74.05046512331108}",139,4.5,07302
T-oHllUXvyGBvhn3id5Vwg,New Asha Sri Lanka Restaurant,322 Victory Blvd,"{'latitude': 40.6342048, 'longitude': -74.0855344}",142,4.5,10301
iUEvASoukxI6vrCYWYyK8g,Kati Shop,162 E 55th St,"{'latitude': 40.75899, 'longitude': -73.96883}",198,4.5,10022
HY7Hx-z5lq1vAacDwYBfoA,Diwan Grill Indian Cuisine,678 Franklin Ave,"{'latitude': 40.675363, 'longitude': -73.956548}",123,4.5,11238
llzZ19xTIrueN5XBZi4zWg,Indian King Biryani House,140 Broadway,"{'latitude': 40.70869096741939, 'longitude': -74.01009824532372}",76,4.0,10005
BNdEbtO1rjCulgqK3zDnyQ,Flavors of India,44-27 Kissena Blvd,"{'latitude': 40.7534816, 'longitude': -73.8220844}",191,3.5,11355
IPObt34MFs_Icr83NE7RFQ,Indo Pak Halal Restaurant,2173 2nd Ave,"{'latitude': 40.7934736702072, 'longitude': -73.9403164386749}",58,3.0,10029
Pv51B3SzP4OqUbJncEeF1g,Masala Grill,501B Atlantic Ave,"{'latitude': 40.68568, 'longitude': -73.98116}",238,3.5,11217
7eUoHxFCZKdYkl7ONixCKA,Nepalese Indian Restaurant,907 Seneca Ave,"{'latitude': 40.700617, 'longitude': -73.903777}",239,4.0,11385
aaVV388ojMgIayC3cVIEVg,Mausam Indian Curry N Bites,76 Market St,"{'latitude': 40.84595, 'longitude': -74.16121}",258,4.5,07012
4b43TOXpskBPZqQzbKkwDQ,Le Botaniste,127 Grand St,"{'latitude': 40.7204278, 'longitude': -74.0002028}",224,4.5,10013
SB4t6vWpxlVQAfCQ3oC1BQ,Curry Heights,151 Remsen St,"{'latitude': 40.693685, 'longitude': -73.992154}",288,3.5,11201
viPKFWURtx09AVOa6iiKSg,Momo Crave,3807 69th St,"{'latitude': 40.7468991, 'longitude': -73.8962601}",242,4.5,11377
O6UPwu3bb4cvucni_d5ocA,Bombay Masala Indian Dining,7205 3rd Ave,"{'latitude': 40.633334, 'longitude': -74.026852}",23,4.0,11209
zSCp9pjEQ_M3LBuPRDo-Bg,Desi Grill,46 Wyckoff Ave,"{'latitude': 40.705618, 'longitude': -73.9218269}",340,4.0,11237
eht_0com4C1sQbl9qCzlag,Hungry Bird,980 Morris Ave,"{'latitude': 40.82844363093081, 'longitude': -73.91674001499564}",233,4.0,10456
ArRjkFlv7aIUfxNLvI1bwA,Roti Boti,2709 21st St,"{'latitude': 40.7718974, 'longitude': -73.9259744}",94,3.5,11102
I04QBDZ28aCeGf_XepTo7Q,Palace of India Restaurant and Bar,913 Wyckoff Ave,"{'latitude': 40.697094338674596, 'longitude': -73.90637295250781}",27,4.0,11385
lcI9kOcRqxxMhM4b5pHqsg,Dawa's,51-18 Skillman Ave,"{'latitude': 40.7456869, 'longitude': -73.9126859}",291,4.5,11377
ODpSYoZ8fkaX3UaDzBLhsg,Kamal Palace,623 Ridge Rd,"{'latitude': 40.798642, 'longitude': -74.126354}",254,4.0,07031
CEEUDBFxvUPKGlA65qJ8JQ,Beatnic - Flatiron,60 W 22nd St,"{'latitude': 40.7418636, 'longitude': -73.9929947}",830,4.0,10010
V3LxcyGfHInU_7F5dnOfVw,Nefista Vegan Kofteh,656 Anderson Ave,"{'latitude': 40.826537, 'longitude': -73.987058}",95,4.5,07010
SExVenfR3ScUzIJHdUpxuw,Aman,3594 Jerome Ave,"{'latitude': 40.885147, 'longitude': -73.8794078}",38,4.5,10452
zDiKwE9LPwWo9k2kdwMEZw,Saffron Indian Cuisine,4404 Broadway,"{'latitude': 40.757176, 'longitude': -73.915762}",283,3.5,11103
LC5qKRk3zy7f1eTONkSd3A,Dhania Fine Indian Cuisine,787 Prospect Pl,"{'latitude': 40.674467, 'longitude': -73.950531}",38,4.5,11216
O5MN8tijDGzJS8uin9zQ2Q,Chef Of India,324 Central Ave,"{'latitude': 40.74595, 'longitude': -74.04902}",245,3.5,07307
eoxv_U5MOY8qcSvPTY1HSw,Chapati Man NY,2006 2nd Ave,"{'latitude': 40.788863, 'longitude': -73.943372}",8,4.0,10029
RXGa5YeRxilvUQFmbFPopQ,The Last Stop,5977 Broadway,"{'latitude': 40.88976, 'longitude': -73.89854}",123,4.5,10471
cJfbydHniqWsGL2VHVDHEg,Bombay Grill,8716 3rd Ave,"{'latitude': 40.62238, 'longitude': -74.03183}",270,4.0,11209
dPffKoLRlnoMFLEgLkHuYA,Masala Cafe,839 Newark Ave,"{'latitude': 40.735694, 'longitude': -74.066643}",53,4.5,07306
K9t9xqhbLIePem5Okb3J9Q,Indian Express,301 W 154th St,"{'latitude': 40.82871, 'longitude': -73.93802}",35,4.0,10039
321dvWH3DwQE4uaVJX2Kvg,Sigri Indian BBQ,155 University Ave,"{'latitude': 40.74240619195804, 'longitude': -74.17369730817033}",71,4.0,07102
wMhJPpAQqmbGhOFErPh4zg,Woodlands Cafe,160 Frederick St,"{'latitude': 40.874897, 'longitude': -74.102093}",74,4.0,07026
Nssb3grMQtYfJOs1HFId8A,VeganHood,2100 Frederick Douglass Blvd,"{'latitude': 40.80275, 'longitude': -73.95617}",68,4.5,10026
IpiGGEXxz-5QVJpijXVmmA,Jackson Diner,37-47 74th St,"{'latitude': 40.7477307, 'longitude': -73.8913875}",656,3.5,11372
1ckkPS7KtGSu_xXXWKcbvQ,Tandoori Masala,1695 Broadway,"{'latitude': 40.6840199, 'longitude': -73.91184}",192,4.0,11207
WrMu2G5M2im56uYKTd4Bgw,Curry In A Hurry,119 Lexington Ave,"{'latitude': 40.74268, 'longitude': -73.9822499}",515,3.0,10016
aFhnb8k6H-wD070vvxt4Fw,Kababish,70-64 Broadway,"{'latitude': 40.747598, 'longitude': -73.893979}",205,3.5,11372
CN-ZjeSCht_lOcEsuVSfgA,Raaz,537 Washington Blvd,"{'latitude': 40.727503, 'longitude': -74.034882}",250,3.5,07310
l4fwf8VwAokv3MWT45Ab7g,Bunna Cafe,1084 Flushing Ave,"{'latitude': 40.705042, 'longitude': -73.928078}",779,4.5,11237
fZOmB4eaVlnf6LIejL2vBg,Jalsa - Grill & Gravy,786 Coney Island Ave,"{'latitude': 40.6382322, 'longitude': -73.9688152}",188,4.5,11218
Qz5E5sPtETWD3kwEUsBZpw,Kabul Kabab House,42-51 Main St,"{'latitude': 40.753857, 'longitude': -73.827635}",535,4.0,11355
0XC6L2GCtuaNEI8XFEyD2g,Jungle Cafe,131 Greenpoint Ave,"{'latitude': 40.730358, 'longitude': -73.954885}",280,4.0,11222
iXrKGRzIZK0pp31mO3nBzA,Spice & Grill,441 Myrtle Ave,"{'latitude': 40.6933894, 'longitude': -73.9679912}",174,4.0,11205
-MvQAFnBC_G6eHwFT8aOVw,Honest,60 Main Ave,"{'latitude': 40.8295781, 'longitude': -74.1438155}",27,4.0,07014
7UJRw4Klt5yfE7q9vznEHA,Kabob Shack,182 Havemeyer St,"{'latitude': 40.7107199, 'longitude': -73.9582771}",196,4.0,11211
CX6_T61ZANH5ttfMLeKKIA,The Kati Roll Company,22 Maiden Ln,"{'latitude': 40.709095, 'longitude': -74.009144}",52,3.0,10038
QaXo7ZhglTcSWHLQ8QNY4A,BK JANI,445 Albee Sq,"{'latitude': 40.690933, 'longitude': -73.983087}",70,4.0,11201
roT-M9epcHDOGjYgGmWpoA,Ras Plant Based,739 Franklin Ave,"{'latitude': 40.67343, 'longitude': -73.95682}",294,5.0,11238
U7QMrNTwRrPJ__0jbb6EYQ,Dosa Delight,3566 73rd St,"{'latitude': 40.7495245, 'longitude': -73.8929686}",508,4.0,11372
uwx3yy7Wu5u55EiXRv03aQ,Ali Baba,912 Washington St,"{'latitude': 40.747742, 'longitude': -74.028024}",346,4.0,07030
Yf4SjE9tfd1ASaT3xtwYzQ,Bombay Biryany Cart,Broadway & Liberty St,"{'latitude': 40.7090803971022, 'longitude': -74.0105903148651}",5,4.5,10005
-_LtKO0FdpINUMAWMfDOOQ,Al Naimat Restaurant & Sweets,3703 74th St,"{'latitude': 40.74882, 'longitude': -73.891538}",148,4.0,11372
B_lY4rXX67iYSBPMQO9ItQ,Mamak's Corner,140 W 51st St,"{'latitude': 40.761086292587144, 'longitude': -73.98168381303549}",3,4.0,10020
AJjQwst3ppWZ9BCfk-tQPA,Bhojon,15 E 30th St,"{'latitude': 40.7455041728767, 'longitude': -73.9850751015234}",1,4.0,10016
OChXqC_-AyL6lCflwaxxKQ,Indian King Biryani House,395 Hudson St Corner,"{'latitude': 40.7291207, 'longitude': -74.0077944}",2,5.0,10014
Na55QhymZh3cje8Ac2vCvg,Nimbooda,664 Washington Ave,"{'latitude': 40.67825, 'longitude': -73.96419}",182,4.0,11238
AmsFqdP6BULcAGYEn1EFZg,Urban Tandoor,206 Harrison Ave,"{'latitude': 40.746238, 'longitude': -74.159862}",132,4.0,07029
RxlN-Q5U1J3LpK69VV9Xyw,Bengali Sweet corner,836 Newark Ave,"{'latitude': 40.7358435541391, 'longitude': -74.0664681047201}",96,3.5,07306
maXkjUEZGWrKF7BFrrUUXQ,King of Tandoor,600 Flatbush Ave,"{'latitude': 40.6588935852051, 'longitude': -73.9608535766602}",275,4.0,11225
Y6Q4uhE-GsP2iykSW9oJPw,Rudra Indian Bistro,561 Cedar Ln,"{'latitude': 40.89044, 'longitude': -74.02528}",88,4.5,07666
T5aGLWBjIZoV0pSW80nJXA,Amiya,101 Hudson St,"{'latitude': 40.71638242842502, 'longitude': -74.03521448255054}",456,3.5,07302
kTi9RbFCUGRySbZnq0pdlQ,Balkh Shish Kabab House,2310 31st St,"{'latitude': 40.774216658895, 'longitude': -73.9132948450994}",177,4.0,11105
gHw2LnjgqyJclvlOjISv6g,Spice Wala Indian Cuisine,97 1st Ave,"{'latitude': 40.726383, 'longitude': -73.986522}",21,3.5,10003
9eZrG8nANKuoyGSqdj_gew,Ashoka Grill,1436 Flatbush Ave,"{'latitude': 40.6356477, 'longitude': -73.9508667}",225,4.0,11210
