Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
tJxAlyeT5PRbUIyJ2wsv-A,Bamonte's,32 Withers St,"{'latitude': 40.71666591260819, 'longitude': -73.95125357171182}",420,4.0,11211
gAMETn5mltwjn2QLt6bWjw,Isabella,110 St Marks Pl,"{'latitude': 40.726966, 'longitude': -73.984334}",14,5.0,10009
FQ_9HzcX6_vLFnNIJ30jiA,Sant Ambroeus Brookfield,200 Vesey St,"{'latitude': 40.713713, 'longitude': -74.014797}",77,4.0,10281
cyLw0vW5MrsF35-A6Dy03w,Saggio,829 W 181st St,"{'latitude': 40.8514099281625, 'longitude': -73.9395604556239}",676,4.0,10033
JyXn_GCGM2DsNYIzgzQrDw,Da Gennaro,129 Mulberry St,"{'latitude': 40.71832, 'longitude': -73.99794}",1243,4.0,10013
t-Pm38_XhMnGfOYgkhaNRA,Le Fanfare,1103 Manhattan Ave,"{'latitude': 40.736202, 'longitude': -73.955558}",227,4.0,11222
7ZecxKox2SiVtsNDWphJZQ,Limani,45 Rockerfeller Plz,"{'latitude': 40.7593809598193, 'longitude': -73.9778140767212}",510,4.0,10111
Ei5qjq0qmfNLkdVoO-S5Tw,Raffetto's,144 W Houston St,"{'latitude': 40.72816, 'longitude': -74.00172}",249,4.5,10012
M4pCWzdBCkp2g_d834a7Hw,Sauce,78 Rivington St,"{'latitude': 40.7204716, 'longitude': -73.9893263}",920,4.0,10002
hVqZ4vihjL1gFTD-KdX-Tw,Gennaro,665 Amsterdam Ave,"{'latitude': 40.79178, 'longitude': -73.9718}",422,3.5,10025
78TCGIG1eHMYdyvMpFdDbQ,Follia,179 3rd Ave,"{'latitude': 40.7349243164062, 'longitude': -73.9855880737305}",275,4.0,10003
WmK7GXwOnLSTRN1ocyUThg,Puglia Ristorante,189 Hester St,"{'latitude': 40.7181606872639, 'longitude': -73.9976975651144}",618,4.0,10013
Rc1lxc5lSKJYd162JHNMfQ,Bea,403 W 43rd St,"{'latitude': 40.7591968, 'longitude': -73.9923361}",2809,4.0,10036
-Td-YEPTOUq2H3LRWgRxUw,Non Solo Piada,302 W 37th St,"{'latitude': 40.75414, 'longitude': -73.99245}",407,4.5,10018
hyBM_Xk9Hzp38acTHAHlBQ,dell'anima,600 11th Ave,"{'latitude': 40.7661790467228, 'longitude': -73.99445587334046}",683,4.0,10036
o2SAcKbfOMkA71xUfyee6Q,Rossini's,108 E 38th St,"{'latitude': 40.74921, 'longitude': -73.97883}",260,4.0,10016
VmgvCsAP6vZ3DL1mw8ugWQ,Osteria Del Porto,212 Front St,"{'latitude': 40.70737443140159, 'longitude': -74.00270427364536}",53,4.5,10038
qYDoWRdntIApGW6fEUHWIQ,biricchino,260 W 29th St,"{'latitude': 40.7488743961, 'longitude': -73.9954839431414}",164,4.0,10001
bW3mY-voyav37nU0uaLmNQ,Dante,79-81 Macdougal St,"{'latitude': 40.72879, 'longitude': -74.00165}",588,4.0,10012
5pRxCYQppSq0czjFDN9X3Q,Campagnola Restaurant,1382 1st Ave,"{'latitude': 40.768817, 'longitude': -73.954833}",315,4.0,10021
Z67mgMkN3RfdPEX5mXsyYA,Piacere,351 Broome St,"{'latitude': 40.7196979, 'longitude': -73.9951175}",711,4.0,10013
vFsjObMTImsnM_DzVo4N3g,Bocca Cucina and Bar,39 E 19th St,"{'latitude': 40.73826, 'longitude': -73.98886}",442,4.0,10003
bEXTA_Gwo2oVg4gnFd9fNA,Ai Fiori,400 5th Ave,"{'latitude': 40.7500752, 'longitude': -73.9837835}",1452,4.0,10018
XfOa_KyrV7JSFJMOKckGMg,Monte's Trattoria,97 Macdougal St,"{'latitude': 40.72959, 'longitude': -74.0011}",420,4.0,10012
KXhxtA_JDkCrujeyXvqsgQ,Canto,117 Perry St,"{'latitude': 40.73512, 'longitude': -74.00671}",122,4.0,10014
LTi4_wcCVmqQeJ_jgTEbOQ,Emporio,231 Mott St,"{'latitude': 40.722647, 'longitude': -73.995246}",863,4.0,10012
vRrVSB-LegwUwIxpkeRVtQ,Le Bernardin,155 W 51st St,"{'latitude': 40.761557, 'longitude': -73.981763}",2829,4.5,10019
JYNBy2r3LVhJbLHE1bASfg,The Smith,1900 Broadway,"{'latitude': 40.7716201269986, 'longitude': -73.9818377981476}",2038,4.0,10023
PYnN8fN8o0toVdLXl6z69A,Zillions Pizza,360 W 42nd St,"{'latitude': 40.758132, 'longitude': -73.99236}",4,4.5,10036
LfRiA6RORToZUSJUHkZBVA,Frankies 457 Spuntino,457 Court St,"{'latitude': 40.677328, 'longitude': -73.997972}",884,4.0,11231
