Business_ID,Name,Address,Coordinates,Num_of_Reviews,Rating,Zip_Code
6dVXDdgzDEVt4DvHzpWo9w,Tang Pavilion,65 W 55th St,"{'latitude': 40.76275, 'longitude': -73.97725}",343,3.5,10019
f_vDVYSk-VUnlGTvgtBwkQ,Noodlecraft,10-39 47th Rd,"{'latitude': 40.74471, 'longitude': -73.95182}",134,4.5,11101
Dqu-5RxNbbpBsL1Ssht9Ng,Hunan Slurp,112 1st Ave,"{'latitude': 40.72669, 'longitude': -73.98563}",255,4.0,10009
Aux2Mp7bGnF3S6h60ab3iQ,Yummy City,1557 Lexington Ave,"{'latitude': 40.7879244458184, 'longitude': -73.948986355818}",56,4.5,10029
6kCo3xb87Sc3Aa5ZSWzNnw,Kung Fu Kitchen,610 8th Ave,"{'latitude': 40.755631112182144, 'longitude': -73.99066}",495,3.5,10018
qrncvjkiKN5Z-JC06ygy6A,Hutong,731 Lexington Ave,"{'latitude': 40.761551, 'longitude': -73.967443}",478,3.5,10022
_7GunmWHykEJ5_u2zkX1gg,Dim Sum Sam,28 E 23rd St,"{'latitude': 40.74057320498368, 'longitude': -73.98780579999999}",82,4.0,10010
GAQmkl1rx8IMb1xOK388pA,Wok & Staple,135 W 50th St,"{'latitude': 40.761038295811474, 'longitude': -73.98189336061478}",6,4.5,10020
vQX7y4Yoknpso033IDATqA,Wenwen,1025 Manhattan Ave,"{'latitude': 40.73398, 'longitude': -73.95504}",138,4.0,11222
gvOe1TLb8hZgx0naC9LYpw,Sei Less,156 W 38th St,"{'latitude': 40.75314, 'longitude': -73.98814}",197,4.0,10018
DmTz35KvxO20mH-pJxLNpg,Xi'an Famous Foods,96 8th Ave,"{'latitude': 40.740203, 'longitude': -74.001963}",119,4.0,10011
3ESDUFulPVoMJdsqPQGm0A,Golden City Chinese Restaurant,423 9th Ave,"{'latitude': 40.753277148143, 'longitude': -73.996643608314}",94,3.5,10001
9-vKFnUby_6-pR6UJxjzMw,Sun Hing Lung Co,58 Henry St,"{'latitude': 40.7127362, 'longitude': -73.9950764600962}",222,4.5,10002
kBZggrnSP1kcUMnsnfkTaQ,Nan Xiang Xiao Long Bao - Flushing,39-16 Prince St,"{'latitude': 40.75924, 'longitude': -73.8326}",4395,4.0,11354
XaEFFUabnbH8ZF7ccmSAlQ,South Of The Clouds,16 W 8th St,"{'latitude': 40.73264, 'longitude': -73.99752}",240,4.0,10011
7hh2eP4HVkyjtpcqeITk3Q,Ollie's Noodle Shop & Grille,2705 Broadway,"{'latitude': 40.79942, 'longitude': -73.96868}",212,3.0,10025
_lx7nuvXU7LhDRL3a9TMAw,DD Soup Dumpling,321 W 42nd St,"{'latitude': 40.757906, 'longitude': -73.990692}",85,4.5,10036
X4hEgOBOLTYFhlWO-gAFxQ,Tipsy Shanghai,228 Thompson St,"{'latitude': 40.72929, 'longitude': -73.99882}",357,4.0,10012
UNyGz06_7RendbswIyNYtA,Shu Han Ju,465 6th Ave,"{'latitude': 40.73558, 'longitude': -73.99843}",198,3.5,10011
GFxJmkqrqiF87e--ka_TlQ,Tipsy Shanghai Noodles,683 9th Ave,"{'latitude': 40.76186838942418, 'longitude': -73.9904968}",10,4.0,10036
rJ4N10Nbh-GM49qOSGFoAw,Old Xi'an,164 Pearl St,"{'latitude': 40.70591, 'longitude': -74.00747}",270,4.0,10005
85wkGMKbHV0RdTGIWpep5A,Zen Pot,242 W 56th St,"{'latitude': 40.765612, 'longitude': -73.982937}",15,4.5,10019
--SoNTeCXFUx56no0OgibQ,Bites of Xi'an,84 E 10th St,"{'latitude': 40.730861, 'longitude': -73.989941}",78,4.5,10003
5TnBfeoBpxPPwIXMGBMasg,New Double Dragon,37 1st Ave,"{'latitude': 40.7242, 'longitude': -73.98801}",111,4.0,10003
wpJGWi1LQsCd7Leq3Y4RqQ,Chef Tan Newport 蜀湘门第,558 Washington Blvd,"{'latitude': 40.7283333339534, 'longitude': -74.0344276659991}",209,3.5,07310
Pr-q47vsmM4aoc2t_Sfk8w,Momofuku Noodle Bar - Uptown,10 Columbus Cir,"{'latitude': 40.76802583631109, 'longitude': -73.9829243}",514,4.0,10019
Bwj7nzWphGV6FaZ_ygTSOg,Happy Hot Hunan,969 Amsterdam Ave,"{'latitude': 40.80133, 'longitude': -73.96466}",184,3.5,10025
mIbmzqQ473BUF8cngXXs_Q,Joy Love Club,232 8th Ave,"{'latitude': 40.7444, 'longitude': -73.99891}",126,4.5,10011
WRPJeH3goSpj5ke3Pkrnfw,Burp Bowl Cafe,134 E 27th St,"{'latitude': 40.74183, 'longitude': -73.98271}",283,4.5,10010
cGSLzPA_SCWrN3cyT86Nhw,Dun Huang - Upper West,1268 Amsterdam Ave,"{'latitude': 40.81106, 'longitude': -73.95818}",92,3.5,10027
keZkNTROSC-wFJsXHJdMAA,Bings & Noodles,240 Sullivan St,"{'latitude': 40.730003496197085, 'longitude': -73.9996072}",17,4.0,10012
97q5nUQTuBo_h00XCxna2A,Tasty Hand-Pulled Noodles,1 Doyers St,"{'latitude': 40.7142, 'longitude': -73.99787}",1817,4.0,10013
JaKLZrh1Y_2qB_0Gc3bk3A,Ollie's Sichuan,411 W 42nd St,"{'latitude': 40.75884, 'longitude': -73.99319}",591,3.5,10036
ZWP7yq9C2bhCcLkMR9BmVw,Mala Project,245 East 53rd St,"{'latitude': 40.75712551924447, 'longitude': -73.96767713374987}",57,4.5,10022
ebug8VzizRlgdK2fYRi-6A,Chai,353 W 46th St,"{'latitude': 40.7607, 'longitude': -73.98982}",80,4.0,10036
Ece_DRuD1yQjRPJBAebRpw,Kung Fu Little Steamed Buns Ramen,146 E 55th St,"{'latitude': 40.7592514705491, 'longitude': -73.9694294705987}",376,3.5,10022
Qgv2vyUV-DwK8YwrhU-jtw,Lan Sheng Restaurant,128 W 36th St,"{'latitude': 40.7517141867087, 'longitude': -73.9883603449123}",218,4.0,10018
l7G5tDA96xbA_bx1ZgkOeg,ICHIRAN Midtown,132 W 31st St,"{'latitude': 40.74839, 'longitude': -73.99062}",1202,4.0,10001
JJLFsLZbL21fbYRqcIGCLA,Awesum Dimsum,612 8th Ave,"{'latitude': 40.7557, 'longitude': -73.9907}",238,4.5,10018
bSi2f2TaOr4RVTI5eFt0wQ,Taste Of North China,75 Montgomery St,"{'latitude': 40.7167868, 'longitude': -74.0377625661521}",300,3.0,07302
R7EGjHWw0tNheY6-ahH8fQ,Tuome,536 E 5th St,"{'latitude': 40.72412482724, 'longitude': -73.9828906263924}",645,4.5,10009
wB62GwboLqg1UpGm-Qpz5Q,La Salle Dumpling Room West End,37 West End Ave,"{'latitude': 40.773196, 'longitude': -73.989616}",6,4.0,10023
wobICp6lQP7Y6dfnJ_4Ujw,Shun Lee West & Cafe,43 W 65th St,"{'latitude': 40.77269583, 'longitude': -73.98150783}",555,2.5,10023
B7bxdtvLYR7Nmex4AIFd4w,RedFarm,2170 Broadway,"{'latitude': 40.782051, 'longitude': -73.980415}",727,3.5,10024
k0fnJRSV8tzM2bzkvFdlGg,Bonnie's,398 Manhattan Ave,"{'latitude': 40.71783, 'longitude': -73.94651}",113,3.5,11211
v2dtG37r1ThqtfEfiFsAUg,Shanghai Mong,30 W 32nd St,"{'latitude': 40.7476119995117, 'longitude': -73.9871597290039}",616,3.0,10001
Vzx-7-jSEBz2g8NuGVhHvQ,Philippe By Philippe Chow,33 E 60th St,"{'latitude': 40.76409, 'longitude': -73.97039}",889,3.5,10065
OvdCm3j_5HzItolfvwrEUA,Lilli & Loo,785 Lexington Ave,"{'latitude': 40.76357, 'longitude': -73.96703}",457,3.5,10065
nzqNfNXjtB6bxp-UN7xXkA,Bao Bao Cafe,214 W 39th Street Retail 101,"{'latitude': 40.75432, 'longitude': -73.989333}",89,4.5,10018
3gqKLANaXNsHZnPDjKrcTg,Win Son,159 Graham Ave,"{'latitude': 40.70747, 'longitude': -73.94339}",671,4.0,11206
3eBV6HwWcdHzJW3sUH-2hw,ICHIRAN - Times Square,152 W 49th St,"{'latitude': 40.7600737531204, 'longitude': -73.9833259411037}",743,4.5,10019
wzmeaMTm5cZ1JCjep7iQeA,ZLS BBQ,219 E 23rd St,"{'latitude': 40.738626, 'longitude': -73.981944}",34,4.0,10010
mDajKjZjRN4tVGEJFOgF9w,Wok 88,1570 3rd Ave,"{'latitude': 40.78042, 'longitude': -73.95322}",334,3.5,10128
B3_K2kUVbYOU0VaLcj_LTw,Thai Villa,5 E 19th St,"{'latitude': 40.73902, 'longitude': -73.99065}",4528,4.5,10003
